CONCEPT_ID
1350310
1350311
1350332
1350333
1350335
1350336
19071427
19077697
19120717
21021072
21021073
21021074
21030787
21030788
21030789
21040667
21040668
21050428
21060264
21060265
21070211
21070212
21070213
21070214
21079922
21079923
21079924
21089643
21089644
21099544
21119087
21119088
21128867
21138763
21138764
21138765
21138766
21148618
21148619
21148620
21148621
21158558
21158559
21158560
21158561
21158562
21168360
21168361
21168362
36219578
36219579
36229344
36229345
40095502
40095503
