CONCEPT_ID
1322185
1325125
1350311
19008278
19024147
19069137
19079272
19079792
19084670
19136187
21025011
21025013
21026301
21026876
21028353
21028473
21028730
21029641
21029757
21030704
21031088
21034464
21034955
21036668
21036804
21038167
21043472
21044801
21047634
21048377
21048659
21048829
21049406
21049429
21053275
21055211
21056308
21056313
21056315
21057896
21058946
21059080
21059123
21059191
21063101
21064262
21064271
21068338
21069108
21069115
21070112
21073495
21074197
21076714
21078777
21079186
21079495
21080281
21084109
21085781
21085786
21085920
21092479
21093626
21093833
21093844
21093851
21094669
21095666
21098004
21098481
21098499
21100360
21100696
21102364
21103527
21103529
21103763
21105317
21105415
21108675
21112167
21112176
21113562
21114348
21115243
21117976
21118060
21118417
21119455
21121868
21122965
21123165
21123808
21124955
21126382
21131646
21132541
21133032
21133041
21133043
21136442
21137587
21137648
21138764
21140931
21142753
21142978
21144764
21147497
21147515
21147899
21148160
21148619
21151402
21151407
21152847
21152854
21152856
21154569
21154576
21156773
21159172
21161844
21162523
21162748
21164388
21169475
21171106
21172465
21172467
21174280
21176277
21600984
21601023
35604851
35604951
36213117
36219578
36220898
36223713
36223749
36226105
36229331
36247204
36248106
40030304
40085631
40090704
40141508
40160989
40163511
40163513
40163518
40163543
40163545
40176336
40228153
40228162
40228164
40241189
42479550
42479593
42483258
42483326
42902583
43136577
43137386
43138897
43148650
43148652
43152551
43153891
43154025
43154032
43158153
43158576
43159507
43161016
43165035
43165044
43168620
43168622
43169992
43171930
43171932
43171939
43175976
43176060
43181049
43181413
43182910
43182919
43182921
43183648
43185518
43186211
43186954
43190089
43190575
43197082
43200708
43201614
43204870
43204872
43208705
43215784
43218458
43219576
43220580
43257834
43257900
43259454
43259829
43260283
43264193
43265704
43266154
43268803
43270357
43270770
43275012
43275607
43275809
43277402
43280948
43281164
43286712
43287925
43287930
43291381
43292078
43292903
43293362
43295929
43296756
44546841
44547357
44551746
44552287
44560318
44570203
44574108
44575562
44579070
44582230
44601859
44605024
44608152
44609318
44611215
44619973
44628863
44635215
44636044
44646688
44670738
44673664
44676840
44785334
44785534
44785536
46275743
990069
1113307
1354119
19012261
19042709
19063434
19080430
19092161
19102223
19102224
19104227
19104360
19109494
19120256
19120487
19136197
19136198
21025007
21025225
21026881
21029168
21030355
21031243
21033580
21034951
21035787
21036673
21037776
21038463
21039498
21039616
21039949
21042825
21046435
21046549
21046551
21047635
21047986
21049960
21054123
21054404
21058233
21059084
21064501
21065536
21067759
21069111
21070582
21071318
21073005
21074193
21074194
21074410
21075897
21076180
21076716
21077936
21078773
21079924
21080828
21082682
21085691
21085791
21086475
21086893
21087128
21087530
21087595
21089567
21089568
21090738
21092477
21092478
21093845
21093846
21093848
21094666
21094667
21098377
21099113
21105429
21107352
21107566
21107567
21108286
21108303
21108319
21108320
21112431
21112432
21113117
21113549
21113567
21115875
21116626
21117096
21117146
21117948
21118064
21118065
21118416
21120170
21121873
21122962
21127738
21127739
21128426
21131649
21132802
21142746
21144635
21144637
21144638
21146794
21147411
21147528
21148529
21151405
21151406
21152623
21152625
21152859
21154564
21155265
21156768
21156771
21158558
21162751
21162752
21163303
21164292
21164526
21166046
21167898
21172261
21172263
21172464
21174167
21174168
21175203
21175622
21177058
21177192
21177359
21600986
21600987
21601003
21601005
35602740
35603861
35604849
35604947
36211859
36217244
36219867
36222622
36223712
36230780
36248461
40048977
40062748
40079358
40109742
40163523
40163725
40163726
40163976
40165980
40228152
40241188
40241335
40241740
40244444
40244446
42479803
42481477
42482112
42629313
42629314
43013033
43137706
43138879
43138894
43138896
43142789
43143624
43147970
43148321
43148654
43149290
43149807
43150274
43152531
43153952
43153953
43154036
43160519
43161004
43162742
43164817
43171919
43171920
43171936
43172102
43175945
43176750
43182914
43182916
43183401
43185355
43185440
43192356
43194063
43194781
43196352
43196420
43197890
43197991
43202067
43202236
43203423
43203771
43207247
43207382
43208771
43215788
43219314
43219766
43219984
43255362
43255364
43257904
43260292
43263987
43265276
43270355
43271206
43272108
43275002
43275918
43276739
43277322
43282470
43286598
43286701
43286714
43286717
43287937
43291279
43292918
43293367
43293369
43295739
43295740
43295856
43296559
43296560
43297464
43534761
44550078
44555626
44561728
44563684
44567058
44575916
44577218
44581232
44584621
44591709
44599599
44601988
44607018
44615055
44615088
44617613
44625938
44626589
44630550
44633809
44643066
44653078
44655400
44664441
44665175
44665461
44671242
44785339
46275742
46275892
46287539
46287540
1113143
1301025
1327297
1331343
1344995
1350336
19008276
19024145
19054361
19092140
19098040
19098549
19101575
19103506
19108504
19111985
19113491
19123326
19129274
19134706
21021169
21023802
21024050
21025229
21027562
21029657
21029682
21030354
21033569
21033576
21034923
21036677
21038592
21038685
21038833
21038835
21040573
21043579
21044815
21047984
21048943
21053280
21054645
21056199
21056306
21059180
21063099
21064505
21066134
21066143
21068340
21069006
21070212
21073004
21073913
21075969
21077525
21077848
21078066
21078893
21079502
21083875
21084075
21084093
21086892
21087242
21087883
21087885
21097034
21098406
21100362
21102368
21102632
21106885
21107064
21108216
21108300
21108927
21113546
21113571
21116822
21116824
21117949
21119737
21121863
21122713
21123172
21124737
21124837
21126573
21129392
21132798
21134604
21134740
21136628
21136658
21139109
21143555
21144064
21144639
21144641
21144648
21145709
21147474
21151400
21152861
21153897
21154574
21155262
21158129
21158663
21161337
21163509
21163793
21166340
21168362
21171599
21172256
21174171
21174173
21175675
21176929
21176938
21177331
21600991
21600998
21601000
21601007
21601009
21601016
21601025
35603865
35603974
35604942
35604944
36214648
36220571
36231762
36232648
36240420
36241104
36241354
36243467
36246293
36247974
36249394
40058580
40093133
40098508
40160971
40163302
40163561
40163570
40163720
40163947
40165306
40165308
40176906
40220367
40220476
40220928
40252605
40252639
42479134
42479743
42483237
42902710
42903069
43013030
43137388
43138883
43138899
43139333
43140269
43142591
43142743
43142752
43142809
43142884
43142886
43146501
43149802
43149813
43152378
43154000
43154030
43154041
43156781
43159503
43161368
43161452
43162415
43164135
43164487
43167729
43170392
43171937
43175347
43181408
43182385
43182926
43185486
43186420
43192352
43192704
43193867
43196346
43197218
43204861
43205224
43207337
43208566
43208725
43208975
43212451
43213869
43214255
43215791
43216268
43217438
43218619
43219244
43219496
43254926
43258770
43260699
43260701
43268723
43270250
43271652
43274237
43275003
43275916
43276743
43282050
43285083
43286705
43287939
43291158
43291985
43296097
43296565
43296758
43297458
44544844
44548797
44554443
44554920
44556574
44557144
44558146
44571934
44584475
44585804
44589200
44591713
44593685
44596877
44597329
44614232
44617776
44622849
44623283
44630301
44632534
44632766
44637616
44642805
44657316
44658329
44663929
44672367
44673112
44674857
44676002
44785018
44785020
44785795
46275895
1113348
1331345
19004043
19004044
19004045
19060033
19069107
19101394
19106493
19107962
21021074
21021389
21025218
21026787
21028776
21029628
21029629
21029761
21034745
21036065
21036566
21036567
21036667
21040574
21044588
21044819
21047226
21049349
21049365
21049366
21052624
21053276
21053278
21054648
21056200
21056203
21058476
21059194
21060264
21064276
21069004
21069741
21074200
21075204
21075971
21076073
21076075
21078779
21078829
21078879
21078899
21082674
21083876
21084094
21084111
21085785
21088742
21093621
21093622
21094508
21094990
21095458
21096647
21098486
21098634
21100038
21102631
21103530
21103531
21105422
21105570
21105571
21106507
21106508
21108312
21108313
21108444
21112172
21113359
21116820
21118991
21122967
21123170
21124840
21124842
21124957
21126496
21127850
21127984
21131644
21133030
21140065
21140067
21141601
21142757
21144562
21147284
21147404
21147534
21152632
21152833
21152850
21152851
21154555
21154557
21154573
21159584
21161339
21164383
21167172
21168360
21175895
21176950
21600993
21600996
21601010
35603868
35604938
35604940
35606208
36212688
36214425
36219155
36221229
36224019
36224504
36231022
36232541
36232576
36246296
40009896
40010413
40034679
40034681
40095878
40121983
40121984
40148777
40162762
40162763
40162764
40163514
40163516
40163548
40163564
40163566
40163848
40164836
40165305
40176335
40176349
40226772
40228161
42481449
42482586
42483257
42629308
42902706
42902724
42902755
43137383
43137701
43138886
43141092
43141375
43144968
43144969
43149801
43151254
43153893
43154026
43154028
43154898
43162417
43163435
43165039
43165040
43165728
43170387
43171925
43174719
43176054
43176056
43176187
43182908
43182922
43185346
43186667
43186668
43186832
43186951
43186967
43187720
43190576
43192351
43192701
43193871
43196412
43197916
43197981
43198132
43204865
43204868
43206204
43208309
43208710
43208810
43215782
43216130
43218335
43219073
43219574
43219575
43219859
43220726
43255355
43259349
43260703
43263960
43263977
43265702
43270281
43270345
43271214
43271648
43271650
43274239
43274324
43277618
43281176
43281242
43282047
43282916
43285088
43285807
43286007
43286624
43287525
43287929
43292005
43292090
43292893
43293360
43293811
44546462
44549319
44559295
44563223
44569040
44571313
44574704
44586802
44589662
44590145
44590281
44598284
44600543
44605858
44607893
44617269
44618524
44620329
44622636
44622752
44626965
44637745
44638780
44641472
44645949
44646937
44647656
44657298
44657834
44671454
44673691
46275131
46276235
954696
954697
1113501
1125447
1301065
1322188
1322190
1351935
1436169
19010347
19015995
19016194
19016195
19021575
19038137
19044890
19061034
19081171
19112209
19114598
19114650
19116722
19136190
21020987
21020988
21023161
